4.291225993338276812e-01
3.147324206512234768e-01
2.482921310820286331e-01
2.054805180314561719e-01
1.757005713863852292e-01
1.537884663522635642e-01
1.369728416842125318e-01
1.236437398854104419e-01
1.128049129377357018e-01
1.038076860799142659e-01
9.621200377763440559e-02
8.970833687293441883e-02
8.407265801178423481e-02
7.913874809852354530e-02
7.478061540754311898e-02
7.090097355047610128e-02
6.742350354340392871e-02
6.428763845915695663e-02
6.144474263391681845e-02
5.885456604434002870e-02
5.648387220171964540e-02
5.430525021146641318e-02
5.229576523798297460e-02
5.043603569951275734e-02
4.870956250241565560e-02
4.710221054293357856e-02
4.560179875748217315e-02
4.419777273212675134e-02
4.288094154772807004e-02
4.164326326596571454e-02
4.047767011796803149e-02
3.937792464931597763e-02
3.833850137688943338e-02
3.735448744305910201e-02
3.642149999201671484e-02
3.553561574866313799e-02
3.469331228972862002e-02
3.389141797789767957e-02
3.312706905995842915e-02
3.239767296734459567e-02
3.170087673834140474e-02
3.103453764477893256e-02
3.039675603723825809e-02
2.978572069982650047e-02
2.919978882497061001e-02
2.863745655717746599e-02
2.809734237210507329e-02
2.757817407969336693e-02
2.707877781967319222e-02
2.659806848316080205e-02
2.613504127848871594e-02
2.568876426020481538e-02
2.525837168576635858e-02
2.484305809112028612e-02
2.444207299463234742e-02
2.405471615257458173e-02
2.368033330031926731e-02
2.331831232245251337e-02
2.296807980245390429e-02
2.262909790904845883e-02
2.230086158168576027e-02
2.198289598234648423e-02
2.167475418483455485e-02
2.137601507622096525e-02
2.108628144813816385e-02
2.080517825820156833e-02
2.053235104414357151e-02
2.026746447522456696e-02
2.001020102722918942e-02
1.976025976894739411e-02
1.951735524919944939e-02
1.928121647488984999e-02
1.905158597136508841e-02
1.882821891746024046e-02
1.861088234829811477e-02
1.839935441969943811e-02
1.819342372862711027e-02
1.799288868471313890e-02
1.779755692835904846e-02
1.760745059783220060e-02
1.742219079511549834e-02
1.724162451424641335e-02
1.706559443221676575e-02
1.689394773079864673e-02
1.672653744183326407e-02
1.656322255992575751e-02
1.640386785597077596e-02
1.624834361617383260e-02
1.609652536935456471e-02
1.594829362167461337e-02
